"Plot Title: Level 20028982"
"#","Date Time, GMT-08:00","Abs Pres, mm Hg (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Press)","Temp, °C (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Temp)","Coupler Detached (LGR S/N: 20028982)","Coupler Attached (LGR S/N: 20028982)","Host Connected (LGR S/N: 20028982)","Stopped (LGR S/N: 20028982)","End Of File (LGR S/N: 20028982)"
911,02/21/18 11:30:00 PM,927.81,16.523,,,,,
912,02/21/18 11:45:00 PM,927.81,16.523,,,,,
913,02/22/18 12:00:00 AM,927.81,16.523,,,,,
914,02/22/18 12:15:00 AM,927.81,16.523,,,,,
915,02/22/18 12:30:00 AM,927.94,16.523,,,,,
916,02/22/18 12:45:00 AM,927.94,16.523,,,,,
917,02/22/18 01:00:00 AM,927.94,16.523,,,,,
918,02/22/18 01:15:00 AM,928.07,16.523,,,,,
919,02/22/18 01:30:00 AM,928.19,16.523,,,,,
920,02/22/18 01:45:00 AM,928.19,16.523,,,,,
921,02/22/18 02:00:00 AM,928.07,16.523,,,,,
922,02/22/18 02:15:00 AM,928.07,16.523,,,,,
923,02/22/18 02:30:00 AM,927.81,16.523,,,,,
924,02/22/18 02:45:00 AM,927.94,16.523,,,,,
925,02/22/18 03:00:00 AM,927.81,16.523,,,,,
926,02/22/18 03:15:00 AM,927.94,16.523,,,,,
927,02/22/18 03:30:00 AM,927.94,16.523,,,,,
928,02/22/18 03:45:00 AM,927.81,16.523,,,,,
929,02/22/18 04:00:00 AM,927.81,16.523,,,,,
930,02/22/18 04:15:00 AM,927.81,16.523,,,,,
931,02/22/18 04:30:00 AM,927.94,16.523,,,,,
932,02/22/18 04:45:00 AM,927.94,16.523,,,,,
933,02/22/18 05:00:00 AM,927.94,16.523,,,,,
934,02/22/18 05:15:00 AM,928.07,16.523,,,,,
935,02/22/18 05:30:00 AM,928.07,16.523,,,,,
936,02/22/18 05:45:00 AM,928.19,16.523,,,,,
937,02/22/18 06:00:00 AM,928.31,16.523,,,,,
938,02/22/18 06:15:00 AM,928.43,16.523,,,,,
939,02/22/18 06:30:00 AM,928.56,16.523,,,,,
940,02/22/18 06:45:00 AM,928.56,16.523,,,,,
941,02/22/18 07:00:00 AM,928.68,16.523,,,,,
942,02/22/18 07:15:00 AM,928.94,16.523,,,,,
943,02/22/18 07:30:00 AM,929.06,16.523,,,,,
944,02/22/18 07:45:00 AM,929.18,16.523,,,,,
945,02/22/18 08:00:00 AM,929.30,16.523,,,,,
946,02/22/18 08:15:00 AM,929.68,16.523,,,,,
947,02/22/18 08:30:00 AM,929.68,16.523,,,,,
948,02/22/18 08:45:00 AM,929.68,16.523,,,,,
949,02/22/18 09:00:00 AM,929.68,16.523,,,,,
950,02/22/18 09:15:00 AM,929.81,16.523,,,,,
951,02/22/18 09:30:00 AM,929.68,16.523,,,,,
952,02/22/18 09:45:00 AM,929.55,16.523,,,,,
953,02/22/18 10:00:00 AM,929.68,16.523,,,,,
954,02/22/18 10:15:00 AM,929.55,16.523,,,,,
955,02/22/18 10:30:00 AM,929.55,16.523,,,,,
956,02/22/18 10:45:00 AM,929.43,16.523,,,,,
957,02/22/18 11:00:00 AM,929.43,16.523,,,,,
958,02/22/18 11:15:00 AM,929.30,16.523,,,,,
959,02/22/18 11:30:00 AM,929.30,16.523,,,,,
960,02/22/18 11:45:00 AM,928.94,16.523,,,,,
961,02/22/18 12:00:00 PM,928.81,16.523,,,,,
962,02/22/18 12:15:00 PM,928.47,16.618,,,,,
963,02/22/18 12:30:00 PM,928.31,16.523,,,,,
964,02/22/18 12:45:00 PM,927.73,16.618,,,,,
965,02/22/18 01:00:00 PM,927.94,16.523,,,,,
966,02/22/18 01:15:00 PM,927.65,16.427,,,,,
967,02/22/18 01:30:00 PM,927.81,16.523,,,,,
968,02/22/18 01:45:00 PM,927.69,16.523,,,,,
969,02/22/18 02:00:00 PM,927.81,16.523,,,,,
970,02/22/18 02:15:00 PM,927.94,16.523,,,,,
971,02/22/18 02:30:00 PM,927.32,16.523,,,,,
972,02/22/18 02:45:00 PM,927.35,16.618,,,,,
973,02/22/18 03:00:00 PM,927.20,16.523,,,,,
974,02/22/18 03:15:00 PM,927.20,16.523,,,,,
975,02/22/18 03:30:00 PM,927.07,16.523,,,,,
976,02/22/18 03:45:00 PM,926.99,16.618,,,,,
977,02/22/18 04:00:00 PM,926.82,16.523,,,,,
978,02/22/18 04:15:00 PM,926.82,16.523,,,,,
979,02/22/18 04:30:00 PM,926.82,16.523,,,,,
980,02/22/18 04:45:00 PM,926.82,16.523,,,,,
981,02/22/18 05:00:00 PM,927.20,16.523,,,,,
982,02/22/18 05:15:00 PM,927.20,16.523,,,,,
983,02/22/18 05:30:00 PM,927.35,16.618,,,,,
984,02/22/18 05:45:00 PM,927.60,16.618,,,,,
985,02/22/18 06:00:00 PM,927.69,16.523,,,,,
986,02/22/18 06:15:00 PM,927.69,16.523,,,,,
987,02/22/18 06:30:00 PM,927.94,16.523,,,,,
988,02/22/18 06:45:00 PM,928.07,16.523,,,,,
989,02/22/18 07:00:00 PM,927.94,16.523,,,,,
990,02/22/18 07:15:00 PM,928.19,16.523,,,,,
991,02/22/18 07:30:00 PM,928.35,16.618,,,,,
992,02/22/18 07:45:00 PM,928.22,16.618,,,,,
993,02/22/18 08:00:00 PM,928.47,16.618,,,,,
994,02/22/18 08:15:00 PM,928.81,16.523,,,,,
995,02/22/18 08:30:00 PM,928.81,16.523,,,,,
996,02/22/18 08:45:00 PM,928.85,16.618,,,,,
997,02/22/18 09:00:00 PM,928.81,16.523,,,,,
998,02/22/18 09:15:00 PM,928.81,16.523,,,,,
999,02/22/18 09:30:00 PM,929.06,16.523,,,,,
1000,02/22/18 09:45:00 PM,928.94,16.523,,,,,
1001,02/22/18 10:00:00 PM,928.81,16.523,,,,,
1002,02/22/18 10:15:00 PM,928.94,16.523,,,,,
1003,02/22/18 10:30:00 PM,928.81,16.523,,,,,
1004,02/22/18 10:45:00 PM,928.72,16.618,,,,,
1005,02/22/18 11:00:00 PM,928.72,16.618,,,,,
1006,02/22/18 11:15:00 PM,928.72,16.618,,,,,
1007,02/22/18 11:30:00 PM,928.85,16.618,,,,,
1008,02/22/18 11:45:00 PM,928.81,16.523,,,,,
1009,02/23/18 12:00:00 AM,928.56,16.523,,,,,
1010,02/23/18 12:15:00 AM,928.56,16.523,,,,,
1011,02/23/18 12:30:00 AM,928.56,16.523,,,,,
1012,02/23/18 12:45:00 AM,928.60,16.618,,,,,
1013,02/23/18 01:00:00 AM,928.60,16.618,,,,,
1014,02/23/18 01:15:00 AM,928.56,16.523,,,,,
1015,02/23/18 01:30:00 AM,928.56,16.523,,,,,
1016,02/23/18 01:45:00 AM,928.81,16.523,,,,,
1017,02/23/18 02:00:00 AM,928.60,16.618,,,,,
1018,02/23/18 02:15:00 AM,928.47,16.618,,,,,
1019,02/23/18 02:30:00 AM,928.60,16.618,,,,,
1020,02/23/18 02:45:00 AM,928.56,16.523,,,,,
1021,02/23/18 03:00:00 AM,928.43,16.523,,,,,
1022,02/23/18 03:15:00 AM,928.43,16.523,,,,,
1023,02/23/18 03:30:00 AM,928.60,16.618,,,,,
1024,02/23/18 03:45:00 AM,928.35,16.618,,,,,
1025,02/23/18 04:00:00 AM,928.35,16.618,,,,,
1026,02/23/18 04:15:00 AM,928.43,16.523,,,,,
1027,02/23/18 04:30:00 AM,928.60,16.618,,,,,
1028,02/23/18 04:45:00 AM,928.60,16.618,,,,,
1029,02/23/18 05:00:00 AM,928.72,16.618,,,,,
1030,02/23/18 05:15:00 AM,928.72,16.618,,,,,
1031,02/23/18 05:30:00 AM,928.72,16.618,,,,,
1032,02/23/18 05:45:00 AM,928.97,16.618,,,,,
1033,02/23/18 06:00:00 AM,929.09,16.618,,,,,
1034,02/23/18 06:15:00 AM,929.34,16.618,,,,,
1035,02/23/18 06:30:00 AM,929.47,16.618,,,,,
1036,02/23/18 06:45:00 AM,929.59,16.618,,,,,
1037,02/23/18 07:00:00 AM,929.72,16.618,,,,,
1038,02/23/18 07:15:00 AM,929.84,16.618,,,,,
1039,02/23/18 07:30:00 AM,929.96,16.618,,,,,
1040,02/23/18 07:45:00 AM,929.96,16.618,,,,,
1041,02/23/18 08:00:00 AM,929.84,16.618,,,,,
1042,02/23/18 08:15:00 AM,930.09,16.618,,,,,
1043,02/23/18 08:30:00 AM,930.21,16.618,,,,,
1044,02/23/18 08:45:00 AM,930.21,16.618,,,,,
1045,02/23/18 09:00:00 AM,930.34,16.618,,,,,
1046,02/23/18 09:15:00 AM,930.46,16.618,,,,,
1047,02/23/18 09:30:00 AM,930.34,16.618,,,,,
1048,02/23/18 09:45:00 AM,930.30,16.523,,,,,
1049,02/23/18 10:00:00 AM,930.05,16.523,,,,,
1050,02/23/18 10:15:00 AM,929.96,16.618,,,,,
1051,02/23/18 10:30:00 AM,929.84,16.618,,,,,
1052,02/23/18 10:45:00 AM,929.84,16.618,,,,,
1053,02/23/18 11:00:00 AM,929.59,16.618,,,,,
1054,02/23/18 11:15:00 AM,929.34,16.618,,,,,
1055,02/23/18 11:30:00 AM,929.22,16.618,,,,,
1056,02/23/18 11:45:00 AM,929.09,16.618,,,,,
1057,02/23/18 12:00:00 PM,928.81,16.523,,,,,
1058,02/23/18 12:15:00 PM,928.68,16.523,,,,,
1059,02/23/18 12:30:00 PM,928.47,16.618,,,,,
1060,02/23/18 12:45:00 PM,928.47,16.618,,,,,
1061,02/23/18 01:00:00 PM,928.14,16.713,,,,,
1062,02/23/18 01:15:00 PM,928.01,16.713,,,,,
1063,02/23/18 01:30:00 PM,927.89,16.713,,,,,
1064,02/23/18 01:45:00 PM,928.10,16.618,,,,,
1065,02/23/18 02:00:00 PM,927.81,16.523,,,,,
1066,02/23/18 02:15:00 PM,927.94,16.523,,,,,
1067,02/23/18 02:30:00 PM,927.94,16.523,,,,,
1068,02/23/18 02:45:00 PM,927.94,16.523,,,,,
1069,02/23/18 03:00:00 PM,928.22,16.618,,,,,
1070,02/23/18 03:15:00 PM,927.86,16.618,,,,,
1071,02/23/18 03:30:00 PM,927.89,16.713,,,,,
1072,02/23/18 03:45:00 PM,927.89,16.713,,,,,
1073,02/23/18 04:00:00 PM,927.98,16.618,,,,,
1074,02/23/18 04:15:00 PM,928.22,16.618,,,,,
1075,02/23/18 04:30:00 PM,928.19,16.523,,,,,
1076,02/23/18 04:45:00 PM,928.19,16.523,,,,,
1077,02/23/18 05:00:00 PM,928.10,16.618,,,,,
1078,02/23/18 05:15:00 PM,928.22,16.618,,,,,
1079,02/23/18 05:30:00 PM,928.76,16.713,,,,,
1080,02/23/18 05:45:00 PM,928.76,16.713,,,,,
1081,02/23/18 06:00:00 PM,928.88,16.713,,,,,
1082,02/23/18 06:15:00 PM,929.01,16.713,,,,,
1083,02/23/18 06:30:00 PM,929.22,16.618,,,,,
1084,02/23/18 06:45:00 PM,929.34,16.618,,,,,
1085,02/23/18 07:00:00 PM,929.22,16.618,,,,,
1086,02/23/18 07:15:00 PM,929.59,16.618,,,,,
1087,02/23/18 07:30:00 PM,929.72,16.618,,,,,
1088,02/23/18 07:45:00 PM,929.84,16.618,,,,,
1089,02/23/18 08:00:00 PM,929.84,16.618,,,,,
1090,02/23/18 08:15:00 PM,930.09,16.618,,,,,
1091,02/23/18 08:30:00 PM,930.21,16.618,,,,,
1092,02/23/18 08:45:00 PM,930.46,16.618,,,,,
1093,02/23/18 09:00:00 PM,930.46,16.618,,,,,
1094,02/23/18 09:15:00 PM,930.71,16.618,,,,,
1095,02/23/18 09:30:00 PM,930.83,16.618,,,,,
1096,02/23/18 09:45:00 PM,930.83,16.618,,,,,
1097,02/23/18 10:00:00 PM,930.71,16.618,,,,,
1098,02/23/18 10:15:00 PM,930.83,16.618,,,,,
1099,02/23/18 10:30:00 PM,930.83,16.618,,,,,
1100,02/23/18 10:45:00 PM,930.87,16.713,,,,,
1101,02/23/18 11:00:00 PM,930.83,16.618,,,,,
1102,02/23/18 11:15:00 PM,930.96,16.618,,,,,
1103,02/23/18 11:30:00 PM,930.96,16.618,,,,,
1104,02/23/18 11:45:00 PM,931.08,16.618,,,,,
1105,02/24/18 12:00:00 AM,931.21,16.618,,,,,
1106,02/24/18 12:15:00 AM,931.08,16.618,,,,,
1107,02/24/18 12:30:00 AM,931.21,16.618,,,,,
1108,02/24/18 12:45:00 AM,931.21,16.618,,,,,
1109,02/24/18 01:00:00 AM,931.08,16.618,,,,,
1110,02/24/18 01:15:00 AM,931.33,16.618,,,,,
1111,02/24/18 01:30:00 AM,931.21,16.618,,,,,
1112,02/24/18 01:45:00 AM,931.21,16.618,,,,,
1113,02/24/18 02:00:00 AM,931.21,16.618,,,,,
1114,02/24/18 02:15:00 AM,931.33,16.618,,,,,
1115,02/24/18 02:30:00 AM,931.21,16.618,,,,,
1116,02/24/18 02:45:00 AM,930.96,16.618,,,,,
1117,02/24/18 03:00:00 AM,930.96,16.618,,,,,
1118,02/24/18 03:15:00 AM,931.21,16.618,,,,,
1119,02/24/18 03:30:00 AM,931.08,16.618,,,,,
1120,02/24/18 03:45:00 AM,931.08,16.618,,,,,
1121,02/24/18 04:00:00 AM,931.08,16.618,,,,,
1122,02/24/18 04:15:00 AM,931.21,16.618,,,,,
1123,02/24/18 04:30:00 AM,931.21,16.618,,,,,
1124,02/24/18 04:45:00 AM,931.33,16.618,,,,,
1125,02/24/18 05:00:00 AM,931.33,16.618,,,,,
1126,02/24/18 05:15:00 AM,931.33,16.618,,,,,
1127,02/24/18 05:30:00 AM,931.58,16.618,,,,,
1128,02/24/18 05:45:00 AM,931.33,16.618,,,,,
1129,02/24/18 06:00:00 AM,931.58,16.618,,,,,
1130,02/24/18 06:15:00 AM,931.58,16.618,,,,,
1131,02/24/18 06:30:00 AM,931.70,16.618,,,,,
1132,02/24/18 06:45:00 AM,931.83,16.618,,,,,
1133,02/24/18 07:00:00 AM,931.83,16.618,,,,,
1134,02/24/18 07:15:00 AM,931.83,16.618,,,,,
1135,02/24/18 07:30:00 AM,931.95,16.618,,,,,
1136,02/24/18 07:45:00 AM,931.95,16.618,,,,,
1137,02/24/18 08:00:00 AM,931.95,16.618,,,,,
1138,02/24/18 08:15:00 AM,932.20,16.618,,,,,
1139,02/24/18 08:30:00 AM,932.20,16.618,,,,,
1140,02/24/18 08:45:00 AM,932.08,16.618,,,,,
1141,02/24/18 09:00:00 AM,932.08,16.618,,,,,
1142,02/24/18 09:15:00 AM,932.08,16.618,,,,,
1143,02/24/18 09:30:00 AM,932.08,16.618,,,,,
1144,02/24/18 09:45:00 AM,931.95,16.618,,,,,
1145,02/24/18 10:00:00 AM,931.95,16.618,,,,,
1146,02/24/18 10:15:00 AM,931.95,16.618,,,,,
1147,02/24/18 10:30:00 AM,931.70,16.618,,,,,
1148,02/24/18 10:45:00 AM,931.58,16.618,,,,,
1149,02/24/18 11:00:00 AM,931.62,16.713,,,,,
1150,02/24/18 11:15:00 AM,931.25,16.713,,,,,
1151,02/24/18 11:30:00 AM,931.12,16.713,,,,,
1152,02/24/18 11:45:00 AM,930.71,16.618,,,,,
1153,02/24/18 12:00:00 PM,930.59,16.618,,,,,
1154,02/24/18 12:15:00 PM,930.34,16.618,,,,,
1155,02/24/18 12:30:00 PM,930.09,16.618,,,,,
1156,02/24/18 12:45:00 PM,929.88,16.713,,,,,
1157,02/24/18 01:00:00 PM,929.63,16.713,,,,,
1158,02/24/18 01:15:00 PM,929.01,16.713,,,,,
1159,02/24/18 01:30:00 PM,929.01,16.713,,,,,
1160,02/24/18 01:45:00 PM,928.88,16.713,,,,,
1161,02/24/18 02:00:00 PM,928.60,16.618,,,,,
1162,02/24/18 02:15:00 PM,928.35,16.618,,,,,
1163,02/24/18 02:30:00 PM,927.98,16.618,,,,,
1164,02/24/18 02:45:00 PM,927.89,16.713,,,,,
1165,02/24/18 03:00:00 PM,927.77,16.713,,,,,
1166,02/24/18 03:15:00 PM,927.77,16.713,,,,,
1167,02/24/18 03:30:00 PM,927.52,16.713,,,,,
1168,02/24/18 03:45:00 PM,927.39,16.713,,,,,
1169,02/24/18 04:00:00 PM,927.39,16.713,,,,,
1170,02/24/18 04:15:00 PM,927.27,16.713,,,,,
1171,02/24/18 04:30:00 PM,926.65,16.713,,,,,
1172,02/24/18 04:45:00 PM,926.90,16.713,,,,,
1173,02/24/18 05:00:00 PM,926.99,16.618,,,,,
1174,02/24/18 05:15:00 PM,926.99,16.618,,,,,
1175,02/24/18 05:30:00 PM,926.65,16.713,,,,,
1176,02/24/18 05:45:00 PM,926.99,16.618,,,,,
1177,02/24/18 06:00:00 PM,927.23,16.618,,,,,
1178,02/24/18 06:15:00 PM,927.35,16.618,,,,,
1179,02/24/18 06:30:00 PM,927.48,16.618,,,,,
1180,02/24/18 06:45:00 PM,927.60,16.618,,,,,
1181,02/24/18 07:00:00 PM,927.52,16.713,,,,,
1182,02/24/18 07:15:00 PM,927.77,16.713,,,,,
1183,02/24/18 07:30:00 PM,927.89,16.713,,,,,
1184,02/24/18 07:45:00 PM,928.14,16.713,,,,,
1185,02/24/18 08:00:00 PM,928.01,16.713,,,,,
1186,02/24/18 08:15:00 PM,928.14,16.713,,,,,
1187,02/24/18 08:30:00 PM,928.01,16.713,,,,,
1188,02/24/18 08:45:00 PM,928.14,16.713,,,,,
1189,02/24/18 09:00:00 PM,928.14,16.713,,,,,
1190,02/24/18 09:15:00 PM,927.98,16.618,,,,,
1191,02/24/18 09:30:00 PM,928.10,16.618,,,,,
1192,02/24/18 09:45:00 PM,927.86,16.618,,,,,
1193,02/24/18 10:00:00 PM,927.73,16.618,,,,,
1194,02/24/18 10:15:00 PM,927.86,16.618,,,,,
1195,02/24/18 10:30:00 PM,927.86,16.618,,,,,
1196,02/24/18 10:45:00 PM,927.52,16.713,,,,,
1197,02/24/18 11:00:00 PM,927.52,16.713,,,,,
1198,02/24/18 11:15:00 PM,927.52,16.713,,,,,
1199,02/24/18 11:30:00 PM,927.52,16.713,,,,,
1200,02/24/18 11:45:00 PM,927.39,16.713,,,,,
1201,02/25/18 12:00:00 AM,927.39,16.713,,,,,
1202,02/25/18 12:15:00 AM,927.39,16.713,,,,,
1203,02/25/18 12:30:00 AM,927.27,16.713,,,,,
1204,02/25/18 12:45:00 AM,927.14,16.713,,,,,
1205,02/25/18 01:00:00 AM,927.14,16.713,,,,,
1206,02/25/18 01:15:00 AM,927.02,16.713,,,,,
1207,02/25/18 01:30:00 AM,926.99,16.618,,,,,
1208,02/25/18 01:45:00 AM,926.99,16.618,,,,,
1209,02/25/18 02:00:00 AM,926.86,16.618,,,,,
1210,02/25/18 02:15:00 AM,926.90,16.713,,,,,
1211,02/25/18 02:30:00 AM,926.77,16.713,,,,,
1212,02/25/18 02:45:00 AM,926.90,16.713,,,,,
1213,02/25/18 03:00:00 AM,927.02,16.713,,,,,
1214,02/25/18 03:15:00 AM,927.14,16.713,,,,,
1215,02/25/18 03:30:00 AM,927.02,16.713,,,,,
1216,02/25/18 03:45:00 AM,927.14,16.713,,,,,
1217,02/25/18 04:00:00 AM,927.14,16.713,,,,,
1218,02/25/18 04:15:00 AM,927.11,16.618,,,,,
1219,02/25/18 04:30:00 AM,927.23,16.618,,,,,
1220,02/25/18 04:45:00 AM,927.23,16.618,,,,,
1221,02/25/18 05:00:00 AM,927.27,16.713,,,,,
1222,02/25/18 05:15:00 AM,927.27,16.713,,,,,
1223,02/25/18 05:30:00 AM,927.27,16.713,,,,,
1224,02/25/18 05:45:00 AM,927.39,16.713,,,,,
1225,02/25/18 06:00:00 AM,927.64,16.713,,,,,
1226,02/25/18 06:15:00 AM,927.64,16.713,,,,,
1227,02/25/18 06:30:00 AM,928.01,16.713,,,,,
1228,02/25/18 06:45:00 AM,928.14,16.713,,,,,
1229,02/25/18 07:00:00 AM,928.14,16.713,,,,,
1230,02/25/18 07:15:00 AM,928.35,16.618,,,,,
1231,02/25/18 07:30:00 AM,928.51,16.713,,,,,
1232,02/25/18 07:45:00 AM,928.64,16.713,,,,,
1233,02/25/18 08:00:00 AM,928.64,16.713,,,,,
1234,02/25/18 08:15:00 AM,928.88,16.713,,,,,
1235,02/25/18 08:30:00 AM,929.01,16.713,,,,,
1236,02/25/18 08:45:00 AM,929.01,16.713,,,,,
1237,02/25/18 09:00:00 AM,928.88,16.713,,,,,
1238,02/25/18 09:15:00 AM,929.01,16.713,,,,,
1239,02/25/18 09:30:00 AM,929.01,16.713,,,,,
1240,02/25/18 09:45:00 AM,929.01,16.713,,,,,
1241,02/25/18 10:00:00 AM,929.01,16.713,,,,,
1242,02/25/18 10:15:00 AM,928.97,16.618,,,,,
1243,02/25/18 10:30:00 AM,929.01,16.713,,,,,
1244,02/25/18 10:45:00 AM,929.01,16.713,,,,,
1245,02/25/18 11:00:00 AM,928.88,16.713,,,,,
1246,02/25/18 11:15:00 AM,928.76,16.713,,,,,
1247,02/25/18 11:30:00 AM,928.39,16.713,,,,,
1248,02/25/18 11:45:00 AM,928.39,16.713,,,,,
1249,02/25/18 12:00:00 PM,928.39,16.713,,,,,
1250,02/25/18 12:15:00 PM,928.26,16.713,,,,,
1251,02/25/18 12:30:00 PM,927.89,16.713,,,,,
1252,02/25/18 12:45:00 PM,927.64,16.713,,,,,
1253,02/25/18 01:00:00 PM,927.39,16.713,,,,,
1254,02/25/18 01:15:00 PM,927.14,16.713,,,,,
1255,02/25/18 01:30:00 PM,927.14,16.713,,,,,
1256,02/25/18 01:45:00 PM,927.14,16.713,,,,,
1257,02/25/18 02:00:00 PM,926.90,16.713,,,,,
1258,02/25/18 02:15:00 PM,926.77,16.713,,,,,
1259,02/25/18 02:30:00 PM,926.77,16.713,,,,,
1260,02/25/18 02:45:00 PM,926.65,16.713,,,,,
1261,02/25/18 03:00:00 PM,926.40,16.713,,,,,
1262,02/25/18 03:15:00 PM,926.52,16.713,,,,,
1263,02/25/18 03:30:00 PM,926.27,16.713,,,,,
1264,02/25/18 03:45:00 PM,926.27,16.713,,,,,
1265,02/25/18 04:00:00 PM,926.15,16.713,,,,,
1266,02/25/18 04:15:00 PM,925.91,16.713,,,,,
1267,02/25/18 04:30:00 PM,925.91,16.713,,,,,
1268,02/25/18 04:45:00 PM,925.78,16.713,,,,,
1269,02/25/18 05:00:00 PM,925.65,16.713,,,,,
1270,02/25/18 05:15:00 PM,925.53,16.713,,,,,
1271,02/25/18 05:30:00 PM,925.91,16.713,,,,,
1272,02/25/18 05:45:00 PM,925.91,16.713,,,,,
1273,02/25/18 06:00:00 PM,925.91,16.713,,,,,
1274,02/25/18 06:15:00 PM,925.78,16.713,,,,,
1275,02/25/18 06:30:00 PM,925.91,16.713,,,,,
1276,02/25/18 06:45:00 PM,925.91,16.713,,,,,
1277,02/25/18 07:00:00 PM,925.91,16.713,,,,,
1278,02/25/18 07:15:00 PM,925.91,16.713,,,,,
1279,02/25/18 07:30:00 PM,925.78,16.713,,,,,
1280,02/25/18 07:45:00 PM,925.78,16.713,,,,,
1281,02/25/18 08:00:00 PM,925.91,16.713,,,,,
1282,02/25/18 08:15:00 PM,925.91,16.713,,,,,
1283,02/25/18 08:30:00 PM,925.91,16.713,,,,,
1284,02/25/18 08:45:00 PM,925.78,16.713,,,,,
1285,02/25/18 09:00:00 PM,925.65,16.713,,,,,
1286,02/25/18 09:15:00 PM,925.65,16.713,,,,,
1287,02/25/18 09:30:00 PM,925.53,16.713,,,,,
1288,02/25/18 09:45:00 PM,925.53,16.713,,,,,
1289,02/25/18 10:00:00 PM,925.53,16.713,,,,,
1290,02/25/18 10:15:00 PM,925.40,16.713,,,,,
1291,02/25/18 10:30:00 PM,925.40,16.713,,,,,
1292,02/25/18 10:45:00 PM,925.40,16.713,,,,,
1293,02/25/18 11:00:00 PM,925.28,16.713,,,,,
1294,02/25/18 11:15:00 PM,925.16,16.713,,,,,
1295,02/25/18 11:30:00 PM,925.04,16.713,,,,,
1296,02/25/18 11:45:00 PM,925.16,16.713,,,,,
1297,02/26/18 12:00:00 AM,925.16,16.713,,,,,
1298,02/26/18 12:15:00 AM,925.04,16.713,,,,,
1299,02/26/18 12:30:00 AM,924.78,16.713,,,,,
1300,02/26/18 12:45:00 AM,924.78,16.713,,,,,
1301,02/26/18 01:00:00 AM,924.78,16.713,,,,,
1302,02/26/18 01:15:00 AM,924.66,16.713,,,,,
1303,02/26/18 01:30:00 AM,924.66,16.713,,,,,
1304,02/26/18 01:45:00 AM,924.41,16.713,,,,,
1305,02/26/18 02:00:00 AM,924.29,16.713,,,,,
1306,02/26/18 02:15:00 AM,924.17,16.713,,,,,
1307,02/26/18 02:30:00 AM,924.04,16.713,,,,,
1308,02/26/18 02:45:00 AM,924.17,16.713,,,,,
1309,02/26/18 03:00:00 AM,923.66,16.713,,,,,
1310,02/26/18 03:15:00 AM,923.66,16.713,,,,,
1311,02/26/18 03:30:00 AM,923.42,16.713,,,,,
1312,02/26/18 03:45:00 AM,923.42,16.713,,,,,
1313,02/26/18 04:00:00 AM,923.42,16.713,,,,,
1314,02/26/18 04:15:00 AM,923.30,16.713,,,,,
1315,02/26/18 04:30:00 AM,923.54,16.713,,,,,
1316,02/26/18 04:45:00 AM,923.30,16.713,,,,,
1317,02/26/18 05:00:00 AM,923.30,16.713,,,,,
1318,02/26/18 05:15:00 AM,923.30,16.713,,,,,
1319,02/26/18 05:30:00 AM,923.17,16.713,,,,,
1320,02/26/18 05:45:00 AM,923.17,16.713,,,,,
1321,02/26/18 06:00:00 AM,923.17,16.713,,,,,
1322,02/26/18 06:15:00 AM,923.05,16.713,,,,,
1323,02/26/18 06:30:00 AM,923.30,16.713,,,,,
1324,02/26/18 06:45:00 AM,923.17,16.713,,,,,
1325,02/26/18 07:00:00 AM,923.30,16.713,,,,,
1326,02/26/18 07:15:00 AM,923.42,16.713,,,,,
1327,02/26/18 07:30:00 AM,923.42,16.713,,,,,
1328,02/26/18 07:45:00 AM,923.66,16.713,,,,,
1329,02/26/18 08:00:00 AM,923.54,16.713,,,,,
1330,02/26/18 08:15:00 AM,923.66,16.713,,,,,
1331,02/26/18 08:30:00 AM,923.66,16.713,,,,,
1332,02/26/18 08:45:00 AM,923.66,16.713,,,,,
1333,02/26/18 09:00:00 AM,923.54,16.713,,,,,
1334,02/26/18 09:15:00 AM,923.66,16.713,,,,,
1335,02/26/18 09:30:00 AM,923.42,16.713,,,,,
1336,02/26/18 09:45:00 AM,923.30,16.713,,,,,
1337,02/26/18 10:00:00 AM,923.17,16.713,,,,,
1338,02/26/18 10:15:00 AM,923.17,16.713,,,,,
1339,02/26/18 10:30:00 AM,923.05,16.713,,,,,
1340,02/26/18 10:45:00 AM,923.05,16.713,,,,,
1341,02/26/18 11:00:00 AM,923.05,16.713,,,,,
1342,02/26/18 11:15:00 AM,922.79,16.713,,,,,
1343,02/26/18 11:30:00 AM,922.55,16.713,,,,,
1344,02/26/18 11:45:00 AM,922.18,16.713,,,,,
1345,02/26/18 12:00:00 PM,921.93,16.713,,,,,
1346,02/26/18 12:15:00 PM,921.80,16.713,,,,,
1347,02/26/18 12:30:00 PM,921.43,16.713,,,,,
1348,02/26/18 12:45:00 PM,920.97,16.808,,,,,
1349,02/26/18 01:00:00 PM,920.85,16.808,,,,,
1350,02/26/18 01:15:00 PM,920.56,16.713,,,,,
1351,02/26/18 01:30:00 PM,920.19,16.713,,,,,
1352,02/26/18 01:45:00 PM,920.06,16.713,,,,,
1353,02/26/18 02:00:00 PM,920.06,16.713,,,,,
1354,02/26/18 02:15:00 PM,919.70,16.713,,,,,
1355,02/26/18 02:30:00 PM,919.57,16.713,,,,,
1356,02/26/18 02:45:00 PM,919.57,16.713,,,,,
1357,02/26/18 03:00:00 PM,919.57,16.713,,,,,
